Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
1935303,Sebastopol Division,Civil,Sonoma County,California,Two Rock,119,38.3665565,-122.8499942,None,9/26/2001,92980,Z5,null,null,06097,06
1799404,Sebastopol Indian Rancheria (historical),Civil,Sonoma County,California,Camp Meeker,85,38.4146361,-122.880272,None,7/20/1998,null,null,null,null,06097,06
1935304,Selma Division,Civil,Fresno County,California,Conejo,87,36.5416194,-119.6688626,None,9/26/2001,92990,Z5,null,null,06019,06
273635,Sespe Number One,Civil,Ventura County,California,Moorpark,113,34.3694429,-118.9478774,None,1/19/1981,null,null,null,null,06111,06
273636,Sespe Number Two,Civil,Ventura County,California,Fillmore,139,34.397775,-118.9531554,None,1/19/1981,null,null,null,null,06111,06
1935305,Shafter Division,Civil,Kern County,California,Rio Bravo,106,35.4948795,-119.2647071,None,9/26/2001,93000,Z5,null,null,06029,06
1682610,Shasta County,Civil,Shasta County,California,Devils Rock,570,40.7637666,-122.0405215,None,4/26/1996,99089,H1,null,null,06089,06
1804895,Sheep Ranch Indian Reservation (historical),Civil,Calaveras County,California,Murphys,726,38.2057516,-120.4685344,None,2/1/1999,null,null,null,null,06009,06
232986,Sherwood Valley Rancheria,Civil,Mendocino County,California,Longvale,706,39.5404532,-123.4905966,None,6/14/2000,3735R,D2,null,null,06045,06
233002,Shima Tract,Civil,San Joaquin County,California,Terminous,0,38.0276997,-121.3849492,None,1/19/1981,null,null,null,null,06077,06
233005,Shin Kee Tract,Civil,San Joaquin County,California,Terminous,0,38.095753,-121.419117,None,1/19/1981,null,null,null,null,06077,06
233021,Shingle Springs Rancheria,Civil,El Dorado County,California,Shingle Springs,453,38.6967284,-120.9048733,None,1/19/1981,3750R,D1,null,null,06017,06
233046,Shoquel,Civil,Santa Cruz County,California,Soquel,36,36.9852281,-121.9391258,None,1/19/1981,null,null,null,null,06087,06
233047,Shoquel Augmentation,Civil,Santa Cruz County,California,Laurel,316,37.0705038,-121.9071791,None,1/19/1981,null,null,null,null,06087,06
277310,Sierra County,Civil,Sierra County,California,Haypress Valley,2371,39.5804001,-120.5159964,None,2/1/1993,99091,H1,null,null,06091,06
1935306,Sierra Division,Civil,Fresno County,California,Nelson Mountain,2487,37.0396535,-119.0161191,None,9/26/2001,93010,Z5,null,null,06019,06
2583201,Silverado Division,Civil,Orange County,California,Santiago Peak,881,33.6879731,-117.5523605,None,3/31/2010,93015,Z5,null,null,06059,06
249499,Simi,Civil,Ventura County,California,Simi Valley West,241,34.2738917,-118.7784263,None,1/19/1981,null,null,null,null,06111,06
1935307,Simi Valley Division,Civil,Ventura County,California,Simi Valley East,294,34.2778963,-118.730722,None,9/26/2001,93020,Z5,null,null,06111,06
277311,Siskiyou County,Civil,Siskiyou County,California,Gazelle,815,41.5926866,-122.5403678,None,2/1/1993,99093,H1,null,null,06093,06
273724,Sisquoc,Civil,Santa Barbara County,California,Foxen Canyon,529,34.8522026,-120.1670951,None,1/19/1981,null,null,null,null,06083,06
1935308,Sloughhouse Division,Civil,Sacramento County,California,Folsom SE,65,38.5098316,-121.1228746,None,9/26/2001,93030,Z5,null,null,06067,06
274833,Smith River Rancheria,Civil,Del Norte County,California,Smith River,22,41.9524437,-124.2064438,None,12/1/1991,3855R,D1,null,null,06015,06
1935309,Smith River-Gasquet Division,Civil,Del Norte County,California,Hurdygurdy Butte,538,41.7704773,-123.8621784,None,9/26/2001,93040,Z5,null,null,06015,06
1935310,Snelling Division,Civil,Merced County,California,Snelling,73,37.5110717,-120.4616429,None,9/26/2001,93050,Z5,null,null,06047,06
2804912,SoMa-Potrero-Mission Bay Division,Civil,San Francisco County,California,San Francisco North,3,37.7710652,-122.3933942,None,11/5/2019,93067,Z5,null,null,06075,06
249635,Soboba Reservation,Civil,Riverside County,California,San Jacinto,621,33.7803927,-116.8840038,None,1/19/1981,3870R,D2,null,null,06065,06
277312,Solano County,Civil,Solano County,California,Elmira,17,38.2669215,-121.9399901,None,2/1/1993,99095,H1,null,null,06095,06
1935311,Soledad Division,Civil,Monterey County,California,Sycamore Flat,937,36.3692433,-121.421627,None,9/26/2001,93060,Z5,null,null,06053,06
234873,Solis,Civil,Santa Clara County,California,Mount Madonna,106,37.0224489,-121.6524457,None,1/19/1981,null,null,null,null,06085,06
1935300,Solvang-Santa Ynez Division,Civil,Santa Barbara County,California,Los Olivos,300,34.6784121,-120.0923877,None,9/26/2001,93065,Z5,null,null,06083,06
1657246,Sonoma County,Civil,Sonoma County,California,Guerneville,434,38.5253814,-122.9227271,None,1/1/1995,99097,H1,null,null,06097,06
1935312,Sonoma Division,Civil,Sonoma County,California,Sonoma,16,38.2767021,-122.4710156,None,9/26/2001,93070,Z5,null,null,06097,06
1935313,Sonora Division,Civil,Tuolumne County,California,Sonora,434,37.8886476,-120.4739844,None,9/26/2001,93080,Z5,null,null,06109,06
234901,Sotoyome,Civil,Sonoma County,California,Healdsburg,26,38.5957435,-122.8444374,None,1/19/1981,null,null,null,null,06097,06
234906,Soulajule,Civil,Marin County,California,Point Reyes NE,192,38.146309,-122.7680454,None,1/19/1981,null,null,null,null,06041,06
234907,Soulajule,Civil,Marin County,California,Point Reyes NE,84,38.1885307,-122.8416599,None,1/19/1981,null,null,null,null,06041,06
234904,Soulajule,Civil,Marin County,California,Point Reyes NE,115,38.1654755,-122.7999913,None,1/19/1981,null,null,null,null,06041,06
234905,Soulajule,Civil,Marin County,California,Petaluma,235,38.1332535,-122.7424888,None,1/19/1981,null,null,null,null,06041,06
234908,Soulajule,Civil,Marin County,California,Petaluma,102,38.1488087,-122.7399887,None,1/19/1981,null,null,null,null,06041,06
1935314,South Antelope Valley Division,Civil,Los Angeles County,California,Juniper Hills,1745,34.4084089,-117.9870948,None,9/26/2001,93090,Z5,null,null,06037,06
1935315,South Bay Cities Division,Civil,Los Angeles County,California,Redondo Beach,0,33.8741033,-118.4175972,None,9/26/2001,93100,Z5,null,null,06037,06
1935316,South Coast Division,Civil,Orange County,California,San Juan Capistrano,76,33.5013914,-117.7183127,None,9/26/2001,93110,Z5,null,null,06059,06
1935320,South El Dorado Division,Civil,El Dorado County,California,Sly Park,969,38.6524092,-120.5828409,None,9/26/2001,93150,Z5,null,null,06017,06
1935318,South Gate-East Los Angeles Division,Civil,Los Angeles County,California,South Gate,46,33.986486,-118.1871055,None,9/26/2001,93155,Z5,null,null,06037,06
1935321,South Lake Tahoe Division,Civil,El Dorado County,California,Emerald Bay,1997,38.9200352,-120.0383312,None,9/26/2001,93160,Z5,null,null,06017,06
1935322,South San Francisco Division,Civil,San Mateo County,California,San Francisco South,4,37.6449853,-122.4119349,None,9/26/2001,93170,Z5,null,null,06081,06
2583195,South Santa Clara Valley Division,Civil,Santa Clara County,California,Gilroy,72,37.0546632,-121.5778625,None,3/31/2010,93175,Z5,null,null,06085,06
1935323,South Sutter Division,Civil,Sutter County,California,Verona,11,38.8611642,-121.5279877,None,9/26/2001,93180,Z5,null,null,06101,06
1935319,Southeast Marin Division,Civil,Marin County,California,San Quentin,0,37.884577,-122.4884051,None,9/26/2001,93140,Z5,null,null,06041,06
1935325,Southwest San Gabriel Valley Division,Civil,Los Angeles County,California,El Monte,112,34.05927,-118.1130955,None,9/26/2001,93200,Z5,null,null,06037,06
1935326,Southwest Shasta Division,Civil,Shasta County,California,Shasta Bally,896,40.5519039,-122.6604614,None,9/26/2001,93210,Z5,null,null,06089,06
1935327,Springville-Johnsondale Division,Civil,Tulare County,California,Hockett Peak,1758,36.1323031,-118.4633001,None,9/26/2001,93220,Z5,null,null,06107,06
277314,Stanislaus County,Civil,Stanislaus County,California,Ceres,23,37.5591559,-120.9976755,None,2/1/1993,99099,H1,null,null,06099,06
1779778,State of California,Civil,Madera County,California,O'Neals,697,37.2153309,-119.66387,1/1/1965,2/6/1998,null,null,null,null,06039,06
235469,Stewart Tract,Civil,San Joaquin County,California,Lathrop,4,37.8035385,-121.348,None,1/19/1981,null,null,null,null,06077,06
235473,Stewarts Point Rancheria,Civil,Sonoma County,California,Annapolis,269,38.6519731,-123.327736,None,1/19/1981,3985R,D1,null,null,06097,06
1935329,Stockton Division,Civil,San Joaquin County,California,Holt,-1,37.9407624,-121.3797481,None,9/26/2001,93240,Z5,null,null,06077,06
1670441,Stonyford Rancheria (historical),Civil,Colusa County,California,Stonyford,404,39.3807171,-122.5802672,None,11/9/1995,null,null,null,null,06011,06
1935330,Stratford Division,Civil,Kings County,California,Stratford SE,56,36.0090739,-119.7785006,None,9/26/2001,93250,Z5,null,null,06031,06
1935331,Strathmore Division,Civil,Tulare County,California,Lindsay,113,36.134427,-119.1147598,None,9/26/2001,93260,Z5,null,null,06107,06
249978,Strathmore Indian Reservation (historical),Civil,Tulare County,California,Lindsay,122,36.1263406,-119.0673256,None,1/19/1981,null,null,null,null,06107,06
250008,Suey,Civil,San Luis Obispo County,California,Twitchell Dam,188,34.9633112,-120.3112689,None,1/19/1981,null,null,null,null,06079,06
235684,Suisun,Civil,Solano County,California,Fairfield North,17,38.262136,-122.0799676,None,1/19/1981,null,null,null,null,06095,06
267889,Sulphur Bank Rancheria,Civil,Lake County,California,Clearlake Oaks,410,39.008663,-122.6703063,None,1/19/1981,4030R,D2,null,null,06033,06
2583202,Summit Road Division,Civil,Santa Cruz County,California,Laurel,286,37.090049,-121.9116418,None,3/31/2010,93265,Z5,null,null,06087,06
2804913,Sunset Division,Civil,San Francisco County,California,Farallon Islands,-64,37.7333682,-123.0519264,None,11/5/2019,93267,Z5,null,null,06075,06
1935332,Surprise Valley Division,Civil,Modoc County,California,Leonards Hot Springs,1382,41.5988115,-120.1204519,None,9/26/2001,93270,Z5,null,null,06049,06
1935333,Susanville Division,Civil,Lassen County,California,Johnstonville,1258,40.3981406,-120.5434668,None,9/26/2001,93280,Z5,null,null,06035,06
235836,Susanville Indian Rancheria,Civil,Lassen County,California,Susanville,1407,40.4455771,-120.634126,None,1/19/1981,4060R,D1,null,null,06035,06
277315,Sutter County,Civil,Sutter County,California,Gilsizer Slough,12,39.0345595,-121.6948497,None,2/1/1993,99101,H1,null,null,06101,06
1935335,Sutter Creek-Plymouth Division,Civil,Amador County,California,Amador City,434,38.476553,-120.7933978,None,9/26/2001,93300,Z5,null,null,06005,06
1935334,Sutter Division,Civil,Sutter County,California,Sutter Buttes,410,39.2202237,-121.8250932,None,9/26/2001,93290,Z5,null,null,06101,06
273630,Sycuan Reservation,Civil,San Diego County,California,Alpine,158,32.7805538,-116.8477206,None,6/14/2000,4090R,D2,null,null,06073,06
1665550,Table Bluff Reservation,Civil,Humboldt County,California,Cannibal Island,35,40.6906502,-124.2521799,None,6/1/1995,4095R,D2,null,null,06023,06
2419484,Table Mountain Rancheria,Civil,Fresno County,California,Friant,283,36.9834785,-119.6345345,None,4/11/2008,4110R,D2,null,null,06019,06
250235,Tajauta,Civil,Los Angeles County,California,South Gate,30,33.9319599,-118.2425724,None,1/19/1981,null,null,null,null,06037,06
1935336,Tassajara Division,Civil,Contra Costa County,California,Tassajara,500,37.8487625,-121.8118162,None,9/26/2001,93310,Z5,null,null,06013,06
1935337,Tehachapi Division,Civil,Kern County,California,Cummings Mountain,1320,35.1179926,-118.5174861,None,9/26/2001,93320,Z5,null,null,06029,06
1692767,Tehama County,Civil,Tehama County,California,Red Bluff East,97,40.1257362,-122.2338849,None,5/8/1996,99103,H1,null,null,06103,06
250318,Temascal,Civil,Los Angeles County,California,Val Verde,660,34.4944374,-118.7206462,None,1/19/1981,null,null,null,null,06037,06
250320,Temecula,Civil,Riverside County,California,Temecula,318,33.487806,-117.1411424,None,1/19/1981,null,null,null,null,06065,06
250344,Tepusquet,Civil,Santa Barbara County,California,Twitchell Dam,354,34.8991458,-120.2734892,None,1/19/1981,null,null,null,null,06083,06
274069,Tequepis,Civil,Santa Barbara County,California,Lake Cachuma,282,34.5838786,-119.9326412,None,1/19/1981,null,null,null,null,06083,06
236124,Terminous Tract,Civil,San Joaquin County,California,Terminous,-2,38.1124191,-121.4574512,None,1/19/1981,null,null,null,null,06077,06
1935338,Terra Bella Division,Civil,Tulare County,California,Fountain Springs,196,35.8807683,-118.9866027,None,9/26/2001,93330,Z5,null,null,06107,06
1935339,Thornton Division,Civil,San Joaquin County,California,Thornton,-2,38.1345894,-121.4636837,None,9/26/2001,93340,Z5,null,null,06077,06
1935340,Thousand Oaks Division,Civil,Ventura County,California,Thousand Oaks,247,34.2004041,-118.8650782,None,9/26/2001,93350,Z5,null,null,06111,06
2419492,Timbi-Sha Shoshone Reservation,Civil,Esmeralda County,Nevada,Lida,1981,37.4735279,-117.4979753,None,4/11/2008,4180R,D1,null,null,32009,32
274148,Tinaquaic,Civil,Santa Barbara County,California,Foxen Canyon,295,34.8066479,-120.1965411,None,1/19/1981,null,null,null,null,06083,06
1935341,Tipton Division,Civil,Tulare County,California,Tipton,82,36.0525805,-119.3261958,None,9/26/2001,93360,Z5,null,null,06107,06
250515,Todos Santos Y San Antonio,Civil,Santa Barbara County,California,Orcutt,200,34.8016474,-120.4623865,None,1/19/1981,null,null,null,null,06083,06
236419,Tolenas,Civil,Solano County,California,Fairfield North,34,38.2926902,-122.0232999,None,1/19/1981,null,null,null,null,06095,06
236444,Tomales Y Baulines,Civil,Marin County,California,Bolinas,323,37.9618687,-122.652483,None,1/19/1981,null,null,null,null,06041,06
250532,Tomales Y Baulines,Civil,Marin County,California,Inverness,198,38.0296452,-122.7586003,None,1/19/1981,null,null,null,null,06041,06
1935342,Toro Park Division,Civil,Monterey County,California,Spreckels,535,36.5555035,-121.6444107,None,9/26/2001,93372,Z5,null,null,06053,06
1935343,Torrance Division,Civil,Los Angeles County,California,Torrance,25,33.8306011,-118.3571993,None,9/26/2001,93380,Z5,null,null,06037,06
255924,Torres-Martinez Trust Land,Civil,Riverside County,California,Valerie,-53,33.5521008,-116.1271103,None,10/1/1992,4255T,D3,null,null,06065,06
2412372,Town of Apple Valley,Civil,San Bernardino County,California,Apple Valley North,889,34.5352011,-117.2108986,None,3/11/2008,02364,C1,null,null,06071,06
2411651,Town of Atherton,Civil,San Mateo County,California,Palo Alto,21,37.4540054,-122.2031148,None,3/11/2008,03092,C1,null,null,06081,06
2413228,Town of Colma,Civil,San Mateo County,California,San Francisco South,57,37.6766971,-122.4528215,None,3/11/2008,14736,C1,null,null,06081,06
2413247,Town of Corte Madera,Civil,Marin County,California,San Rafael,2,37.9255814,-122.5075437,None,3/11/2008,16462,C1,null,null,06041,06
2412403,Town of Danville,Civil,Contra Costa County,California,Diablo,139,37.8121409,-121.9698294,None,3/11/2008,17988,C1,null,null,06013,06
2412609,Town of Fairfax,Civil,Marin County,California,San Rafael,62,37.988533,-122.595208,None,3/11/2008,23168,C1,null,null,06041,06
2412752,Town of Hillsborough,Civil,San Mateo County,California,San Mateo,90,37.5572073,-122.3585434,None,3/11/2008,33798,C1,null,null,06081,06
2412914,Town of Loomis,Civil,Placer County,California,Rocklin,109,38.8093713,-121.1954696,None,3/11/2008,43140,C1,null,null,06061,06
2412916,Town of Los Altos Hills,Civil,Santa Clara County,California,Mindego Hill,131,37.3668087,-122.1386532,None,3/11/2008,43294,C1,null,null,06085,06
2412917,Town of Los Gatos,Civil,Santa Clara County,California,Los Gatos,109,37.2304432,-121.9562096,None,3/11/2008,44112,C1,null,null,06085,06
2412936,Town of Mammoth Lakes,Civil,Mono County,California,Old Mammoth,2461,37.6272627,-118.9899436,None,3/11/2008,45358,C1,null,null,06051,06
2413013,Town of Moraga,Civil,Contra Costa County,California,Las Trampas Ridge,182,37.8439506,-122.1225225,None,3/11/2008,49187,C1,null,null,06013,06
2413111,Town of Paradise,Civil,Butte County,California,Paradise East,547,39.7558118,-121.6063169,None,3/11/2008,55520,C1,null,null,06007,06
2412499,Town of Portola Valley,Civil,San Mateo County,California,Mindego Hill,184,37.3710891,-122.2201968,None,3/11/2008,58380,C1,null,null,06081,06
2412578,Town of Ross,Civil,Marin County,California,San Rafael,18,37.9638204,-122.5616139,None,3/11/2008,62980,C1,null,null,06041,06
2413251,Town of San Anselmo,Civil,Marin County,California,San Rafael,25,37.982118,-122.5699214,None,3/11/2008,64434,C1,null,null,06041,06
2413389,Town of Tiburon,Civil,Marin County,California,San Quentin,173,37.8878537,-122.4543291,None,3/11/2008,78666,C1,null,null,06041,06
2413403,Town of Truckee,Civil,Nevada County,California,Truckee,1875,39.3454399,-120.1848719,None,3/11/2008,80588,C1,null,null,06057,06
2413495,Town of Windsor,Civil,Sonoma County,California,Healdsburg,33,38.5422833,-122.8088022,None,3/11/2008,85922,C1,null,null,06097,06
2413509,Town of Woodside,Civil,San Mateo County,California,Woodside,139,37.422154,-122.2585943,None,3/11/2008,86440,C1,null,null,06081,06
